지역,번지,본번,부번,아파트,면적,계약년월,계약일,가격,층,건축년도,도로명
경기도 고양덕양구 성사동,731,731,0,신원당(태영),54.91,201910,15,19800,8,1993,호국로742번길 38
경기도 고양덕양구 성사동,731,731,0,신원당(태영),54.91,201910,17,19000,8,1993,호국로742번길 38
경기도 고양덕양구 성사동,731,731,0,신원당(태영),84.88,201910,22,30500,15,1993,호국로742번길 38
경기도 고양덕양구 성사동,731,731,0,신원당(태영),54.91,201910,28,17500,14,1993,호국로742번길 38
경기도 고양덕양구 성사동,723,723,0,신원당(태영)2,59.04,201910,8,22000,14,1993,고양대로1384번길 29
경기도 고양덕양구 성사동,723,723,0,신원당(태영)2,59.04,201910,9,22400,9,1993,고양대로1384번길 29
경기도 고양덕양구 성사동,723,723,0,신원당(태영)2,59.04,201910,17,22000,11,1993,고양대로1384번길 29
경기도 고양덕양구 성사동,725,725,0,신원당마을,49.5,201910,22,17500,13,1993,고양대로1384번길 30
경기도 고양덕양구 성사동,869,869,0,원당대림e-편한세상,84.86,201910,7,40500,25,2009,호국로 859
경기도 고양덕양구 성사동,869,869,0,원당대림e-편한세상,112.242,201910,10,45000,17,2009,호국로 859
경기도 고양덕양구 성사동,869,869,0,원당대림e-편한세상,141.556,201910,10,51000,12,2009,호국로 859
경기도 고양덕양구 성사동,869,869,0,원당대림e-편한세상,84.86,201910,22,35400,2,2009,호국로 859
경기도 고양덕양구 성사동,869,869,0,원당대림e-편한세상,84.86,201910,23,40500,21,2009,호국로 859
경기도 고양덕양구 성사동,496-5,496,5,장미(496-5),66.42,201910,10,16700,5,1985,마상로153번길 28
경기도 고양덕양구 신원동,595,595,0,고양삼송동일스위트파크뷰7(1차),76.0404,201910,5,45500,4,2017,신원2로 50
경기도 고양덕양구 신원동,595,595,0,고양삼송동일스위트파크뷰7(1차),66.0346,201910,19,45000,14,2017,신원2로 50
경기도 고양덕양구 신원동,595,595,0,고양삼송동일스위트파크뷰7(1차),66.0346,201910,24,43000,2,2017,신원2로 50
경기도 고양덕양구 신원동,595,595,0,고양삼송동일스위트파크뷰7(1차),76.0404,201910,28,50000,19,2017,신원2로 50
경기도 고양덕양구 신원동,653,653,0,삼송힐스테이트,84.9,201910,4,50500,12,2013,신원로 35
경기도 고양덕양구 신원동,653,653,0,삼송힐스테이트,74.13,201910,9,44500,12,2013,신원로 35
경기도 고양덕양구 신원동,653,653,0,삼송힐스테이트,74.13,201910,23,42700,1,2013,신원로 35
경기도 고양덕양구 신원동,654,654,0,신원마을5단지 우림필유아파트,99.9,201910,15,47000,15,2013,신원로 55
경기도 고양덕양구 신원동,113,113,0,신원마을고양삼송아이파크,100.34,201910,5,49000,17,2012,신원3로 20
경기도 고양덕양구 신원동,113,113,0,신원마을고양삼송아이파크,100.34,201910,6,49000,13,2012,신원3로 20
경기도 고양덕양구 신원동,113,113,0,신원마을고양삼송아이파크,100.34,201910,10,48500,14,2012,신원3로 20
경기도 고양덕양구 신원동,113,113,0,신원마을고양삼송아이파크,100.34,201910,25,49500,3,2012,신원3로 20
경기도 고양덕양구 원흥동,670,670,0,계룡리슈빌,84.9908,201910,12,55200,22,2012,동세로 125
경기도 고양덕양구 원흥동,670,670,0,계룡리슈빌,75.426,201910,13,50600,16,2012,동세로 125
경기도 고양덕양구 원흥동,670,670,0,계룡리슈빌,84.9993,201910,17,54000,11,2012,동세로 125
경기도 고양덕양구 원흥동,670,670,0,계룡리슈빌,75.6015,201910,18,51600,27,2012,동세로 125
경기도 고양덕양구 원흥동,619,619,0,삼송3차아이파크,84.9842,201910,18,56500,24,2019,원흥1로 46-1
경기도 고양덕양구 원흥동,619,619,0,삼송3차아이파크,84.9842,201910,23,54000,19,2019,원흥1로 46-1
경기도 고양덕양구 원흥동,619,619,0,삼송3차아이파크,84.9842,201910,31,54200,29,2019,원흥1로 46-1
경기도 고양덕양구 주교동,554,554,0,대기(554),47.61,201910,1,8200,2,1986,원당로141번길 7
경기도 고양덕양구 주교동,554,554,0,대기(554),45.09,201910,16,12000,1,1986,원당로141번길 7
경기도 고양덕양구 주교동,596,596,0,동원(596),56.7,201910,10,15800,2,1986,원당로59번길 67
경기도 고양덕양구 주교동,596,596,0,동원(596),56.7,201910,22,15600,1,1986,원당로59번길 67
경기도 고양덕양구 주교동,555,555,0,루미아트,84.7624,201910,7,28000,2,2004,원당로125번길 6
경기도 고양덕양구 주교동,350-1,350,1,벽산,84.75,201910,26,25000,15,1999,마상로57번길 58
경기도 고양덕양구 주교동,561-1,561,1,삼림(561-1),47.49,201910,10,13900,5,1987,원당로125번길 80
경기도 고양덕양구 주교동,561-1,561,1,삼림(561-1),47.49,201910,14,14400,1,1987,원당로125번길 82
경기도 고양덕양구 주교동,561-1,561,1,삼림(561-1),47.49,201910,24,13500,5,1987,원당로125번길 80
경기도 고양덕양구 주교동,572,572,0,신성(572),48.87,201910,10,12500,4,1988,원당로101번길 52-14
경기도 고양덕양구 주교동,273-1,273,1,예중파크뷰,84.521,201910,23,23000,2,2004,원당로59번길 120
경기도 고양덕양구 주교동,609-2,609,2,우분투포레스트,39.423,201910,3,21700,10,2019,호국로777번길 11
경기도 고양덕양구 주교동,1633,1633,0,우인아크리움빌,84.3554,201910,26,25800,5,2005,마상로57번길 114
경기도 고양덕양구 주교동,565,565,0,평화,65.88,201910,10,15200,2,1985,원당로125번길 45
경기도 고양덕양구 토당동,352,352,0,능곡현대홈타운1,84.5579,201910,4,42500,24,2002,능곡로 30-11
경기도 고양덕양구 토당동,352,352,0,능곡현대홈타운1,84.5579,201910,16,41700,24,2002,능곡로 30-11
경기도 고양덕양구 토당동,352,352,0,능곡현대홈타운1,84.5579,201910,24,43000,12,2002,능곡로 30-11
경기도 고양덕양구 토당동,352,352,0,능곡현대홈타운1,84.5579,201910,26,41500,22,2002,능곡로 30-11
경기도 고양덕양구 토당동,53-44,53,44,능곡현대홈타운2,84.45,201910,3,39000,5,2002,능곡로13번길 16
경기도 고양덕양구 토당동,53-44,53,44,능곡현대홈타운2,122.814,201910,18,45500,4,2002,능곡로13번길 16
경기도 고양덕양구 토당동,53-44,53,44,능곡현대홈타운2,84.45,201910,29,38500,7,2002,능곡로13번길 16
경기도 고양덕양구 토당동,259,259,0,대림2,84.93,201910,2,39000,15,1997,토당로 123
경기도 고양덕양구 토당동,259,259,0,대림2,84.93,201910,11,38000,10,1997,토당로 123
경기도 고양덕양구 토당동,259,259,0,대림2,84.93,201910,25,39000,12,1997,토당로 123
경기도 고양덕양구 토당동,873,873,0,장미8차,59.94,201910,21,23250,2,1993,행당로11번길 25-6
경기도 고양덕양구 토당동,Feb-99,99,2,장미APT,40.68,201910,7,26000,4,1988,지도로103번길 17
경기도 고양덕양구 토당동,Feb-99,99,2,장미APT,40.68,201910,18,25500,4,1988,지도로103번길 17
경기도 고양덕양구 토당동,80,80,0,토당동금강KCC,75.16,201910,3,35700,22,2004,토당로162번길 14
경기도 고양덕양구 토당동,80,80,0,토당동금강KCC,75.16,201910,11,36600,12,2004,토당로162번길 14
경기도 고양덕양구 토당동,80,80,0,토당동금강KCC,75.16,201910,22,36800,10,2004,토당로162번길 14
경기도 고양덕양구 토당동,342-7,342,7,한강능곡역성원상떼빌1단지,84.99,201910,2,34500,9,2008,능곡로13번길 15
경기도 고양덕양구 토당동,298,298,0,한라비발디,84.8753,201910,1,39300,7,2004,토당로 93
경기도 고양덕양구 토당동,298,298,0,한라비발디,84.8753,201910,31,37800,21,2004,토당로 93
경기도 고양덕양구 토당동,251-12,251,12,허스맨션,55.8,201910,16,32360,1,1985,지도로103번길 74
경기도 고양덕양구 행신동,621,621,0,SK뷰,84.91,201910,4,43600,9,2005,충장로103번길 23
경기도 고양덕양구 행신동,634-83,634,83,무궁화,74.94,201910,30,23000,7,1993,충장로103번길 74
경기도 고양덕양구 행신동,769,769,0,무원마을(동신),134.88,201910,5,38500,2,1994,용현로 20
경기도 고양덕양구 행신동,702,702,0,무원마을(두산),84.93,201910,4,40500,12,1994,소원로 47
경기도 고양덕양구 행신동,702,702,0,무원마을(두산),84.93,201910,19,40300,7,1994,소원로 47
경기도 고양덕양구 행신동,702,702,0,무원마을(두산),71.55,201910,22,35500,6,1994,소원로 47
경기도 고양덕양구 행신동,692,692,0,무원마을(라이프),84.99,201910,5,34600,9,1994,무원로 63
경기도 고양덕양구 행신동,692,692,0,무원마을(라이프),84.99,201910,7,34000,6,1994,무원로 63
경기도 고양덕양구 행신동,692,692,0,무원마을(서광),84.99,201910,8,30000,1,1994,무원로 63
경기도 고양덕양구 행신동,692,692,0,무원마을(서광),84.99,201910,9,34200,12,1994,무원로 63
경기도 고양덕양구 행신동,692,692,0,무원마을(서광),84.99,201910,10,31500,15,1994,무원로 63
경기도 고양덕양구 행신동,692,692,0,무원마을(서광),84.99,201910,10,30500,11,1994,무원로 63
경기도 고양덕양구 행신동,767,767,0,무원마을(쌍용)5,134.07,201910,19,53750,5,1995,용현로 10
경기도 고양덕양구 행신동,767,767,0,무원마을5단지,134.07,201910,3,50000,10,1995,용현로 10
경기도 고양덕양구 행신동,767,767,0,무원마을5단지,101.88,201910,11,47300,14,1995,용현로 10
경기도 고양덕양구 행신동,699,699,0,무원마을7단지,73.08,201910,10,30500,2,1994,소원로 41
경기도 고양덕양구 행신동,699,699,0,무원마을7단지,73.08,201910,13,31500,14,1994,소원로 41
경기도 고양덕양구 행신동,973,973,0,샘터마을(동신),101.8,201910,29,36500,5,1997,화신로 76
경기도 고양덕양구 행신동,983,983,0,샘터마을2,59.98,201910,5,22900,5,1996,충장로 118-30
경기도 고양덕양구 행신동,983,983,0,샘터마을2,59.98,201910,5,24500,10,1996,충장로 118-30
경기도 고양덕양구 행신동,983,983,0,샘터마을2,59.56,201910,9,23800,10,1996,충장로 118-30
경기도 고양덕양구 행신동,983,983,0,샘터마을2,59.97,201910,9,22800,18,1996,충장로 118-30
경기도 고양덕양구 행신동,983,983,0,샘터마을2,49.96,201910,11,20850,13,1996,충장로 118-30
경기도 고양덕양구 행신동,983,983,0,샘터마을2,49.96,201910,17,21700,19,1996,충장로 118-30
경기도 고양덕양구 행신동,983,983,0,샘터마을2,59.56,201910,19,23300,18,1996,충장로 118-30
경기도 고양덕양구 행신동,983,983,0,샘터마을2,59.98,201910,30,23300,7,1996,충장로 118-30
경기도 고양덕양구 행신동,1068,1068,0,서정마을 4단지,84.81,201910,1,45900,13,2008,서정마을로 46
경기도 고양덕양구 행신동,1068,1068,0,서정마을 4단지,84.97,201910,7,42800,8,2008,서정마을로 46
경기도 고양덕양구 행신동,1068,1068,0,서정마을 4단지,84.81,201910,10,38500,2,2008,서정마을로 46
경기도 고양덕양구 행신동,1068,1068,0,서정마을 4단지,84.81,201910,12,47700,13,2008,서정마을로 46
경기도 고양덕양구 행신동,1068,1068,0,서정마을 4단지,84.81,201910,17,42000,10,2008,서정마을로 46
경기도 고양덕양구 행신동,1088,1088,0,서정마을 5단지,84.81,201910,8,44000,2,2008,충경로 156
경기도 고양덕양구 행신동,1092,1092,0,서정마을6단지,140.48,201910,3,58500,9,2009,서정로 19
경기도 고양덕양구 행신동,799,799,0,소만마을,51.03,201910,18,22500,5,1996,충경로 138
경기도 고양덕양구 행신동,799,799,0,소만마을,51.03,201910,22,23800,10,1996,충경로 138
경기도 고양덕양구 행신동,799,799,0,소만마을,51.03,201910,26,21500,2,1996,충경로 138
경기도 고양덕양구 행신동,799,799,0,소만마을,39.96,201910,31,18850,11,1996,충경로 138
경기도 고양덕양구 행신동,783,783,0,소만마을(대명)7,59.04,201910,1,18000,1,1995,화신로 36
경기도 고양덕양구 행신동,783,783,0,소만마을(대명)7,59.04,201910,7,23000,3,1995,화신로 36
경기도 고양덕양구 행신동,783,783,0,소만마을(대명)7,59.04,201910,21,24000,10,1995,화신로 36
경기도 고양덕양구 행신동,788,788,0,소만마을(삼신),59.95,201910,27,30300,10,1994,소원로181번길 15
경기도 고양덕양구 행신동,785,785,0,소만마을(성원)6,59.34,201910,7,24000,10,1995,소원로 157
경기도 고양덕양구 행신동,785,785,0,소만마을(성원)6,59.34,201910,24,23700,9,1995,소원로 157
경기도 고양덕양구 행신동,785,785,0,소만마을(성원)6,49.77,201910,28,21500,10,1995,소원로 157
경기도 고양덕양구 행신동,781,781,0,소만마을(풍림),45.36,201910,28,19800,8,1994,소만로 49
경기도 고양덕양구 행신동,796,796,0,소만마을1단지,45.48,201910,18,19000,11,1995,충경로 149
경기도 고양덕양구 행신동,793,793,0,소만마을9단지,43.76,201910,3,17500,5,1995,소만로 48
경기도 고양덕양구 행신동,793,793,0,소만마을9단지,43.76,201910,19,17200,14,1995,소만로 48
경기도 고양덕양구 행신동,633-67,633,67,윤창아파트총괄동,84.96,201910,20,27500,14,1996,충장로103번길 49
경기도 고양덕양구 행신동,958,958,0,일신건영아파트(햇빛마을),134.82,201910,4,44500,8,1997,화신로 106
경기도 고양덕양구 행신동,958,958,0,일신건영아파트(햇빛마을),164.97,201910,15,42000,7,1997,화신로 106
경기도 고양덕양구 행신동,644-1,644,1,장미,75.88,201910,19,19500,14,1991,행신로143번길 115
경기도 고양덕양구 행신동,905,905,0,햇빛마을21단지,101.97,201910,1,40500,7,1997,화신로 170
경기도 고양덕양구 행신동,905,905,0,햇빛마을21단지,134.64,201910,18,38000,13,1997,화신로 170
경기도 고양덕양구 행신동,934,934,0,햇빛마을주공20,59.97,201910,2,22500,7,1997,충장로152번길 39
경기도 고양덕양구 행신동,934,934,0,햇빛마을주공20,59.98,201910,3,22200,13,1997,충장로152번길 39
경기도 고양덕양구 행신동,934,934,0,햇빛마을주공20,59.97,201910,9,22100,12,1997,충장로152번길 39
경기도 고양덕양구 행신동,934,934,0,햇빛마을주공20,39.99,201910,18,16900,5,1997,충장로152번길 39
경기도 고양덕양구 행신동,934,934,0,햇빛마을주공20,59.97,201910,18,20000,20,1997,충장로152번길 39
경기도 고양덕양구 행신동,934,934,0,햇빛마을주공20,39.99,201910,22,17500,8,1997,충장로152번길 39
경기도 고양덕양구 행신동,895,895,0,햇빛주공(18-1),65.97,201910,7,30800,12,1998,성신로 77
경기도 고양덕양구 행신동,938,938,0,햇빛주공(18-2),65.97,201910,9,30000,11,1998,중앙로558번길 57
경기도 고양덕양구 행신동,938,938,0,햇빛주공(18-2),84.79,201910,10,30000,2,1998,중앙로558번길 57
경기도 고양덕양구 행신동,946,946,0,햇빛주공22,59.98,201910,4,25300,14,1996,충장로152번길 40
경기도 고양덕양구 행신동,946,946,0,햇빛주공22,59.98,201910,11,24500,5,1996,충장로152번길 40
경기도 고양덕양구 행신동,946,946,0,햇빛주공22,39.99,201910,16,17000,14,1996,충장로152번길 40
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,39.99,201910,5,17000,3,1996,화신로 105
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,39.99,201910,10,16000,15,1996,화신로 105
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,59.97,201910,11,24900,5,1996,화신로 105
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,59.93,201910,17,24500,16,1996,화신로 105
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,59.98,201910,19,26300,7,1996,화신로 105
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,39.99,201910,19,18300,4,1996,화신로 105
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,39.99,201910,22,17900,11,1996,화신로 105
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,49.96,201910,24,20300,2,1996,화신로 105
경기도 고양덕양구 행신동,953,953,0,햇빛주공23,59.93,201910,28,23700,7,1996,화신로 105
경기도 고양덕양구 행신동,630,630,0,행신2차에스케이뷰,84.9016,201910,15,38750,7,2006,행신로143번길 54-8
경기도 고양덕양구 행신동,650,650,0,행신3차SKVIEW,104.5787,201910,11,47700,3,2009,행신로 131-11
경기도 고양덕양구 행신동,650,650,0,행신3차SKVIEW,122.7483,201910,19,54700,19,2009,행신로 131-11
경기도 고양덕양구 행신동,650,650,0,행신3차SKVIEW,84.9858,201910,26,49000,22,2009,행신로 131-11
경기도 고양덕양구 행신동,650,650,0,행신3차SKVIEW,122.7483,201910,29,56500,21,2009,행신로 131-11
경기도 고양덕양구 행신동,650,650,0,행신3차SKVIEW,84.9858,201910,30,49000,24,2009,행신로 131-11
경기도 고양덕양구 화정동,851,851,0,달빛(라이프)2,49.95,201910,2,17800,3,1996,화중로 222
경기도 고양덕양구 화정동,851,851,0,달빛(라이프)2,59.97,201910,22,24000,5,1996,화중로 222
